message_id,user_id,persona,event_id,direction,swiped_at,dwell_ms,recommendation_context,rank_position,segmento,genero,ciudad,banda_precio
1cc9f269-f90e-5e9d-bc9e-295b656b7490,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,Z698xZ2qZ1k0I4d0o,left,2026-04-28T16:31:04Z,2030,quick_match,13,Music,Rock,Barcelona,medio
348d6967-078b-5e11-a08f-12df383e8480,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiQ,left,2026-04-15T16:46:29Z,3839,quick_match,10,Music,Pop,Madrid,alto
9a7aa269-8572-5d0c-a7b3-2e1409fc62c7,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiz,right,2026-04-27T19:29:03Z,11464,chat,10,Music,Pop,Madrid,alto
ffb2980c-ee2f-5d71-aa1c-b10861d2aa6c,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiJ,left,2026-02-08T10:26:35Z,2690,quick_match,11,Music,Pop,Madrid,alto
e28b2d65-0d39-5476-bb8c-d6a61637ca46,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiI,left,2026-03-26T21:02:57Z,3188,quick_match,10,Music,Pop,Madrid,alto
435da562-5acc-5398-8a11-0af45617ee38,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiN,left,2026-04-14T23:21:22Z,1620,chat,9,Music,Pop,Madrid,alto
d37b33fb-2867-5165-8bc4-2d98f72bb44d,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oix,left,2026-04-26T03:55:42Z,2797,quick_match,11,Music,Pop,Madrid,alto
8cd0a107-d9af-563b-bd84-e32716c36208,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Q_s67bW3uYZvUxvw,left,2026-05-01T05:00:06Z,1588,chat,22,Family,Exhibition,Jerez de la Frontera,medio
ad048833-1a6c-51d7-a605-3bc06ab2331c,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Q_s67bW3uYZvUxvg,left,2026-04-30T00:32:54Z,2735,quick_match,17,Family,Exhibition,Jerez de la Frontera,medio
efc0dbd8-d6bc-5512-a0f5-06f6c00a1086,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocC,right,2026-04-03T04:28:21Z,5135,quick_match,13,Music,Pop,Madrid,alto
cd91a453-be98-53c5-b1d7-d0dbe4966323,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiV,left,2026-04-14T22:36:02Z,2448,quick_match,8,Music,Pop,Madrid,alto
d9bfe84c-b60d-51c1-ba3a-19ba8134c13b,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiB,right,2026-04-07T02:05:23Z,7084,quick_match,10,Music,Pop,Madrid,alto
f48b0372-7356-552f-af78-a346a4fcd3f7,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QrepPixDUZZvohHq,left,2026-04-27T04:15:20Z,2508,quick_match,15,Arts_Theatre,Theatre,Madrid,alto
ab364dc0-2c52-5f4e-a858-6b493fa34993,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,Z698xZ2qZ16vqpkFAk,right,2026-04-28T17:27:44Z,6662,chat,13,Music,Rock,Madrid,medio
c4ebfe36-b592-519c-8e9c-9766e3446ef3,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QbcdqblQFYZvhUKW,left,2026-04-23T01:07:09Z,3014,quick_match,16,Family,Kids,Madrid,medio
b40a9607-f8f5-52d3-941a-ef49716a215c,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QrdYBfEe38Zv0al6,left,2026-04-07T17:31:04Z,2430,chat,12,Music,Rock,Madrid,medio
30b1612a-e6ae-5ba3-b26d-6fd71774f374,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Q2Iv5dcOzOZiLO-z,left,2026-03-20T11:21:59Z,2112,quick_match,16,Music,Pop,L'Hospitalet de Llobregat,medio
fd5b6e53-0edc-5260-ad9d-3ca0ebe66835,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiL,left,2026-04-30T16:00:45Z,2520,quick_match,11,Music,Pop,Madrid,alto
248d75fb-ff4f-59c5-bf65-4c2d570a3c80,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiw,left,2026-03-21T04:31:35Z,3247,quick_match,12,Music,Pop,Madrid,alto
fde01105-ef15-5eab-97de-1fa52988e8d5,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qr2NukZlbOZv-V2d,right,2026-03-17T02:04:48Z,8224,quick_match,12,Music,Pop,Madrid,medio
22c78ed8-56d6-5f2a-86ad-2da8d85fe640,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc9,left,2026-04-26T16:39:17Z,1789,quick_match,10,Music,Pop,Madrid,alto
2bff93b0-9c16-57b0-9820-b8298d2395c1,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QreJ2AOpcYZvRq6Y,right,2026-04-25T01:58:13Z,12913,quick_match,12,Music,Rock,Madrid,medio
a79056b0-236e-59bf-a598-ea676c18441d,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,Z698xZ2qZ16v4gP64M,left,2026-04-14T02:41:53Z,2449,quick_match,13,Music,Pop,Barcelona,alto
1368e8da-8e8d-5ade-838a-915222fee05f,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc3,right,2026-04-21T21:30:53Z,5234,quick_match,8,Music,Pop,Madrid,alto
446a1300-f301-5f60-8157-08094f0f9d61,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiX,left,2026-03-17T17:39:28Z,2656,quick_match,11,Music,Pop,Madrid,alto
f0bab1ef-0bef-5798-94e0-27cc34abf94b,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QL671DVvfYZvSbx5,right,2026-04-25T05:40:58Z,9257,quick_match,17,Arts_Theatre,Comedy,Madrid,medio
9aec843d-43ec-58f8-b880-8962da29a93f,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qr2rga6LGZZv5pfl,left,2026-04-20T05:51:12Z,2990,quick_match,21,Arts_Theatre,Comedy,Madrid,medio
93984ad4-baa3-53fc-964b-5b486c5ef692,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QrepPixDUZZvohHj,left,2026-04-28T22:25:31Z,2788,quick_match,15,Arts_Theatre,Theatre,Madrid,alto
f0394741-8cd0-54f4-a72b-4e403a869f46,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qrb34azfc8Zvns_C,right,2026-02-07T07:05:52Z,7196,quick_match,16,Music,Rock,Madrid,medio
1e0421fa-3aa5-519e-a650-559880850483,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,Z698xZ2qZ16vjJuKbz,right,2026-04-02T10:07:56Z,11151,quick_match,11,Music,Rock,Madrid,alto
3cb89545-f25f-5e09-8ca2-694e673e05b5,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qreqs3P5DZZvmkDk,right,2026-04-29T03:32:04Z,7571,quick_match,17,Arts_Theatre,Comedy,Madrid,medio
0d7c8a11-3a36-51e7-bf15-36c22018a762,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QrxjFP8C78ZvswHi,left,2026-05-02T11:42:35Z,3320,chat,13,Music,Pop,Madrid,medio
897e2362-43a0-547e-a31c-4966c2bd3016,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocQ,left,2026-04-29T17:50:08Z,557,quick_match,10,Music,Pop,Madrid,alto
c854f8e7-a2ea-5bac-882e-467b2bf77e49,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18QQBqu02p58ZvuHXW,right,2026-05-02T08:53:25Z,8116,quick_match,13,Music,Rock,Madrid,medio
7f8b551a-1789-59bd-8ce8-063be15be0fe,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qr2Lx72s9YZvhef7,right,2026-04-14T17:51:48Z,8356,chat,22,Arts_Theatre,Comedy,Madrid,medio
103c495c-c467-5a5f-a04a-2baf321c806a,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocZ,left,2026-04-15T05:39:28Z,2088,chat,9,Music,Pop,Madrid,alto
7b6aa0d2-2ebe-5243-93a7-a8215d3ddf94,1793e951-1b32-5ef5-891c-4c54355a496f,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oij,right,2026-04-25T17:36:50Z,9620,quick_match,10,Music,Pop,Madrid,alto
f1ead5bf-7b7a-5e4e-9863-87145b46d071,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QrxTdgTvhZZvVJtP,right,2026-04-03T11:59:57Z,10531,quick_match,11,Music,Pop,Madrid,medio
07a997c1-da16-5afd-b0ac-bff51ad1a73d,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc8,right,2026-04-20T15:45:06Z,11842,quick_match,10,Music,Pop,Madrid,alto
bd65863a-5cec-51f1-9d3a-4df7d643f89f,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ock,right,2026-04-28T20:42:26Z,9935,chat,14,Music,Pop,Madrid,alto
f11982e7-3eb0-5408-8984-8e6430f801c4,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ16v7SZOeb,left,2026-05-02T05:10:57Z,2750,quick_match,17,Sports,Basketball,Palma de Mallorca,medio
1e4da4be-c248-58fc-bc45-7a39903803a1,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QL6l-lew9OZv0SQK,left,2026-05-01T13:29:36Z,815,quick_match,15,Music,Rock,Madrid,medio
e6cdd7f1-747f-5abd-9fc4-69bcfd710e37,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QrxhKEQvpZZvget0,left,2026-04-13T07:40:04Z,2178,quick_match,15,Arts_Theatre,Comedy,Madrid,medio
fcb21533-08e7-5a52-b6ac-b336f26f2b3e,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oix,right,2026-04-23T18:04:14Z,9033,quick_match,13,Music,Pop,Madrid,alto
01eac128-cfe6-5b29-ae4f-89d880e921c8,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q3HOZOf1kOZvUscD,right,2026-05-02T09:02:50Z,7824,quick_match,20,Family,Exhibition,Madrid,medio
9746d0da-567d-50a4-9d8a-2a7ab72d5514,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiJ,left,2026-04-27T02:31:53Z,3568,chat,10,Music,Pop,Madrid,alto
a4f8c70c-d2b9-5fb0-8985-e37d205af2a3,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q_s678ayc8Zv0bBu,left,2026-04-08T16:51:25Z,1304,quick_match,21,Family,Exhibition,Jerez de la Frontera,medio
829e2930-1245-5fd2-9cdd-66eaceaafeca,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocd,left,2026-04-30T04:57:19Z,2402,chat,10,Music,Pop,Madrid,alto
3adff5f1-23d9-597b-a59f-7bfdde7c0548,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qr2Wgf2s9YZvheiI,right,2026-03-02T11:03:54Z,13194,quick_match,11,Music,Pop,Madrid,medio
6fc24c62-722e-5228-b77d-4a18ee12d647,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocv,right,2026-04-19T22:52:29Z,9071,quick_match,10,Music,Pop,Madrid,alto
fd278082-9b6b-55c6-bb12-645bd3dd432e,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiR,right,2026-04-10T21:27:42Z,5312,quick_match,12,Music,Pop,Madrid,alto
c29d79ab-152a-5140-a98d-4aefd1a2ae88,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qr2r172s9YZvhe3V,right,2026-05-01T20:00:28Z,6520,chat,17,Arts_Theatre,Theatre,Madrid,medio
84eeb964-b867-5d36-aef3-69b48644df6f,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q_Ux9MkT9ZZvwbKf,left,2026-04-30T20:49:57Z,2747,quick_match,19,Family,Exhibition,Barcelona,alto
3fbc9265-0674-5d3c-af81-9feb4587878c,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ1koFb4uS,right,2026-04-28T05:01:43Z,11424,quick_match,12,Music,Rock,Valencia,alto
bd124ad7-466e-5e3c-80bf-4facf1716efd,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ16vZ7Zgpd,left,2026-04-26T09:08:35Z,2739,quick_match,12,Music,Pop,Barcelona,alto
0e818fb4-9521-50b5-8f25-73bb7994e195,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiI,right,2026-04-30T06:52:44Z,8481,quick_match,12,Music,Pop,Madrid,alto
0b372a70-b146-595b-9567-cdaaa98839b6,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ16vvv77Fx,left,2026-04-30T23:47:11Z,2994,chat,13,Music,Pop,Madrid,alto
5130f0df-6a67-559d-b720-faff11f595b2,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocp,right,2026-04-05T22:59:09Z,12232,quick_match,17,Music,Pop,Madrid,alto
31da342c-626c-5adc-bdd8-6211e03e23f2,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QrepPixDUZZvohH_,left,2026-04-27T20:20:58Z,2613,quick_match,17,Arts_Theatre,Theatre,Madrid,alto
8a93c461-874c-53b1-b258-9c35a3294915,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q_s67C5UHOZvu3iQ,right,2026-04-06T19:15:00Z,6485,quick_match,18,Family,Exhibition,Jerez de la Frontera,medio
6693410f-df4e-5bc6-843c-f6c3576c07e1,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oii,right,2026-04-05T02:02:45Z,9743,quick_match,9,Music,Pop,Madrid,alto
f2202a3a-24e1-5e56-85a3-16febe8aa12b,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QrxLBKl-38ZvgQcE,right,2026-04-27T08:07:53Z,8725,quick_match,13,Music,Rock,Madrid,medio
bf84ff81-b743-503f-8ef1-89f8931365a3,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiw,left,2026-04-02T23:19:34Z,1795,chat,11,Music,Pop,Madrid,alto
05d9cf71-62b8-5778-8c39-cb1b49704bd8,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QriznyFDPOZMQ0dO,left,2026-04-28T13:37:51Z,1224,quick_match,13,Music,Rock,Almazora,medio
ffa8c2bc-293a-5858-b872-e56427e5441d,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q_UxbZJU0OZvVEEf,left,2026-04-30T13:00:24Z,1035,quick_match,18,Family,Exhibition,Barcelona,alto
6e946eb4-0425-5eb0-aa32-338b258a48fb,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q_Ux91CIa8Zvu6uS,left,2026-04-30T20:38:26Z,1513,quick_match,17,Family,Exhibition,Barcelona,alto
94331f2a-69d7-561d-91e4-419e7481e28d,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiW,right,2026-02-02T09:53:47Z,6592,quick_match,13,Music,Pop,Madrid,alto
1ff79394-0e05-571a-be9a-2c2a915d5213,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oim,right,2026-04-10T11:34:24Z,8968,chat,10,Music,Pop,Madrid,alto
7d6c57d8-895f-52cc-bd7d-5aa11b8428c1,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q2Idjo2ibOZlwFlw,right,2026-04-20T14:30:41Z,9105,quick_match,9,Music,Pop,Zaragoza,medio
e2e4b305-557e-536b-915d-b5693c95753c,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ1kpf_Pbd,left,2026-04-20T04:49:39Z,2796,quick_match,12,Music,Rock,Madrid,medio
b9d6dc74-3c3c-54ee-9aad-0e7e5f0a8d02,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ1kxouEod,left,2026-04-05T14:02:51Z,3311,quick_match,11,Music,Rock,Valencia,alto
9d3fb207-4f9a-56f7-a3e8-fabd1e85961d,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiT,right,2026-05-01T02:53:58Z,10261,quick_match,10,Music,Pop,Madrid,alto
c328d69c-98f4-5f00-ae3b-562b3e940621,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ16v4gP64M,right,2026-04-15T03:13:53Z,13916,quick_match,15,Music,Pop,Barcelona,alto
211ed045-90ae-5339-8d3f-74d47ba8b2b7,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiO,right,2026-04-30T08:50:22Z,8022,quick_match,15,Music,Pop,Madrid,alto
5e67abe6-8621-5381-b08b-1d33b595fedf,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oib,right,2026-04-23T06:59:17Z,8056,quick_match,11,Music,Pop,Madrid,alto
8d33eb71-0d58-56e4-a3f5-3edbd1d28122,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oij,right,2026-04-28T21:46:51Z,9828,chat,12,Music,Pop,Madrid,alto
68de7da4-1f48-5c7a-8b7b-de3c5fa12d93,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiE,right,2026-04-26T09:56:35Z,13083,quick_match,13,Music,Pop,Madrid,alto
752135dd-7fcb-5615-8b03-0ce8ba192cec,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q3HOZOf1kOZvUsiy,left,2026-04-13T06:37:24Z,1549,quick_match,16,Family,Exhibition,Madrid,medio
e6462b2f-a14c-5373-bff1-6c1bd641f8ac,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oi_,right,2026-04-21T20:46:49Z,6877,quick_match,10,Music,Pop,Madrid,alto
37bfd261-1905-5488-90f6-e3bccacf81cb,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocQ,left,2026-03-07T21:21:28Z,1836,quick_match,11,Music,Pop,Madrid,alto
712a5805-40b0-529d-bd71-ae7b3e6fe8a5,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc1,left,2026-04-11T13:34:37Z,2993,chat,9,Music,Pop,Madrid,alto
96987034-44b1-56b2-8313-ddc8d5d28f95,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q_UxbZJU0OZvVEEp,left,2026-04-16T13:14:25Z,1272,quick_match,16,Family,Exhibition,Barcelona,alto
40143746-0df6-57a3-a2f4-448b57c2cc83,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oic,left,2026-03-25T19:43:31Z,2169,quick_match,12,Music,Pop,Madrid,alto
e827fdd6-4fde-5211-ac2d-4f2b328c6bc8,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oce,left,2026-04-26T17:18:53Z,2493,quick_match,11,Music,Pop,Madrid,alto
c6a6e93b-1e57-5bdd-8213-b1a60016722b,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiV,right,2026-04-13T04:34:07Z,8771,quick_match,9,Music,Pop,Madrid,alto
0bdd468a-3f54-5205-a2fb-e92c3fad7911,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Q3HOZOf1kOZvUsc9,left,2026-04-24T02:49:39Z,1471,quick_match,21,Family,Exhibition,Madrid,medio
188c8b93-0daa-5875-afda-9efdc9f93d88,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oi0,left,2026-04-28T17:10:25Z,2396,chat,13,Music,Pop,Madrid,alto
8bafff2b-8976-5a25-ac55-0e93c8d51578,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocC,right,2026-04-27T08:31:17Z,5027,quick_match,9,Music,Pop,Madrid,alto
2c87b741-7def-5502-8505-86e2a9be4c48,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QQQTifLx4OZvpS_d,right,2026-04-04T03:26:22Z,7632,quick_match,16,Music,Rock,Madrid,medio
aa1bb106-89dc-5559-8d95-88dce30ce957,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9ocF,left,2026-05-02T03:06:04Z,2767,quick_match,15,Music,Pop,Madrid,alto
c28b2488-8b75-5f54-bb50-63509ca8df6a,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiz,left,2026-05-02T01:31:28Z,2615,chat,12,Music,Pop,Madrid,alto
99a3c5bc-cf5b-5181-bbae-db878a9f318f,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc4,right,2026-04-28T01:41:15Z,10531,quick_match,9,Music,Pop,Madrid,alto
a098d977-c1a1-5c16-96eb-fb09b1c4b6f8,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiM,right,2026-05-02T04:51:27Z,7723,quick_match,14,Music,Pop,Madrid,alto
d57d9cc6-7843-544e-9dea-d2814f11b6ac,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiH,left,2026-04-03T11:56:15Z,3558,quick_match,10,Music,Pop,Madrid,alto
7cb51e29-94ec-5b66-955f-dd765a6d6bcf,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18QrehnpUpqZZvvifU,right,2026-04-03T05:15:28Z,10871,quick_match,19,Arts_Theatre,Theatre,Madrid,alto
7420d1ea-0d84-5e64-b980-57583e228f97,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc2,left,2026-02-15T17:29:23Z,2351,chat,10,Music,Pop,Madrid,alto
9b15ecc4-bf6f-547d-9246-bfc80ab3f092,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oih,right,2026-04-27T04:27:44Z,10621,quick_match,10,Music,Pop,Madrid,alto
27fee872-bcd3-5937-a2c0-ef3c3be71401,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc3,left,2026-04-27T03:39:44Z,2001,quick_match,19,Music,Pop,Madrid,alto
f7626912-8e0e-52ee-b98b-624725bec13d,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oc6,left,2026-04-26T09:36:39Z,1742,quick_match,13,Music,Pop,Madrid,alto
daf7efbc-cbd3-50a7-ac0c-348cafaf7912,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiN,right,2026-04-29T00:33:38Z,10754,quick_match,10,Music,Pop,Madrid,alto
3f26d6d8-2eaa-5119-8c6d-f09dbda80374,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oca,right,2026-04-23T15:00:50Z,7672,chat,14,Music,Pop,Madrid,alto
e22440cf-9a2d-5faa-8d5a-737f945a98d4,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ16evsfop_,left,2026-03-02T11:14:13Z,1630,quick_match,13,Music,Rock,Madrid,alto
a2bafca8-4d42-5410-8815-801cd040c16b,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ1k-zvz_O,left,2026-04-22T01:40:10Z,2101,quick_match,13,Music,Rock,Madrid,alto
f37efacc-2ae7-5c9e-9447-f71f9e84b9b5,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oco,right,2026-04-28T23:09:53Z,12128,quick_match,9,Music,Pop,Madrid,alto
c175d109-0627-571c-a709-73ca66ee4f34,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oiQ,left,2026-04-21T05:53:11Z,1575,quick_match,10,Music,Pop,Madrid,alto
31d37655-d99f-579c-b126-6ab4cf294e7c,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,Z698xZ2qZ1kbPpk-N,left,2026-04-29T08:45:14Z,853,quick_match,13,Music,Rock,Madrid,medio
0d71ab19-501d-5e19-8ef6-e92d1d3fd633,ab64c385-638e-56fe-9e6f-085ba599c49b,flamenco_world_madrid,LvZ18Qbc8EkDV-ZZv9oir,left,2026-04-19T01:00:53Z,1045,quick_match,11,Music,Pop,Madrid,alto
