user_id,home_city,synthetic_persona,total_swipes_30d,total_right_swipes_30d,right_swipe_rate_30d,avg_dwell_ms_30d,avg_right_dwell_ms_30d,distinct_segments_liked_30d,distinct_genres_liked_30d,distinct_cities_liked_30d,local_like_rate_30d,local_swipe_share_30d,avg_days_until_event_liked_30d,avg_price_mid_liked_30d,median_price_mid_liked_30d,avg_price_mid_disliked_30d,chat_swipe_share_30d,chat_right_rate_30d,days_since_last_right_swipe_30d,like_rate_segment_music_30d,like_rate_segment_sports_30d,like_rate_segment_arts_theatre_30d,like_rate_segment_family_30d,like_rate_genre_rock_30d,like_rate_genre_pop_30d,like_rate_genre_electronic_30d,like_rate_genre_urban_30d,like_rate_genre_football_30d,like_rate_genre_basketball_30d,like_rate_genre_tennis_30d,like_rate_genre_theatre_30d,like_rate_genre_musical_30d,like_rate_genre_comedy_30d,like_rate_genre_classical_30d,like_rate_genre_kids_30d,like_rate_genre_circus_30d,like_rate_genre_exhibition_30d,total_swipes_90d,total_right_swipes_90d,right_swipe_rate_90d,avg_dwell_ms_90d,avg_right_dwell_ms_90d,distinct_segments_liked_90d,distinct_genres_liked_90d,distinct_cities_liked_90d,local_like_rate_90d,local_swipe_share_90d,avg_days_until_event_liked_90d,avg_price_mid_liked_90d,median_price_mid_liked_90d,avg_price_mid_disliked_90d,chat_swipe_share_90d,chat_right_rate_90d,days_since_last_right_swipe_90d,like_rate_segment_music_90d,like_rate_segment_sports_90d,like_rate_segment_arts_theatre_90d,like_rate_segment_family_90d,like_rate_genre_rock_90d,like_rate_genre_pop_90d,like_rate_genre_electronic_90d,like_rate_genre_urban_90d,like_rate_genre_football_90d,like_rate_genre_basketball_90d,like_rate_genre_tennis_90d,like_rate_genre_theatre_90d,like_rate_genre_musical_90d,like_rate_genre_comedy_90d,like_rate_genre_classical_90d,like_rate_genre_kids_90d,like_rate_genre_circus_90d,like_rate_genre_exhibition_90d,right_swipe_rate_delta_30_vs_90,total_swipes_delta_30_vs_90
user_0036,Malaga,music_local_budget,46.0,20.0,0.434783,3217.304348,5402.6,4.0,11.0,6.0,0.25,0.195652,52.55,47.1,44.0,46.365385,0.108696,0.4,0.0,0.526316,0.5,0.384615,0.333333,0.666667,0.333333,0.333333,0.75,0.0,0.5,0.0,0.5,0.0,0.4,1.0,0.5,0.25,0.25,104.0,37.0,0.355769,2737.480769,5209.648649,4.0,11.0,6.0,0.243243,0.230769,52.567568,48.594595,46.0,49.69403,0.173077,0.333333,0.0,0.465116,0.166667,0.30303,0.272727,0.5,0.555556,0.333333,0.5,0.0,0.5,0.0,0.333333,0.0,0.461538,0.333333,0.4,0.285714,0.2,0.079013,-58.0
user_0037,Barcelona,music_local_budget,58.0,27.0,0.465517,3742.241379,6165.0,4.0,11.0,6.0,0.259259,0.189655,55.518519,55.481481,51.0,47.532258,0.258621,0.466667,0.0,0.517241,0.75,0.470588,0.125,0.363636,0.75,0.333333,0.571429,0.5,1.0,0.0,1.0,0.4,0.666667,0.285714,0.0,0.333333,0.0,105.0,48.0,0.457143,3508.685714,5847.1875,4.0,13.0,6.0,0.270833,0.180952,58.020833,55.6875,52.0,51.938596,0.209524,0.5,0.0,0.571429,0.4,0.444444,0.142857,0.529412,0.6,0.5,0.666667,0.5,0.428571,0.333333,0.6,0.375,0.571429,0.285714,0.0,0.25,0.333333,0.008374,-47.0
user_0038,Bilbao,music_local_budget,45.0,20.0,0.444444,3584.444444,6286.2,4.0,8.0,6.0,0.2,0.177778,59.65,53.4,53.5,56.54,0.133333,0.5,1.0,0.578947,0.2,0.555556,0.285714,0.857143,0.571429,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.0,0.5,1.0,0.0,0.0,0.5,100.0,43.0,0.43,3409.48,5874.767442,4.0,12.0,6.0,0.162791,0.13,57.139535,52.465116,50.0,57.026316,0.14,0.357143,1.0,0.590909,0.176471,0.346154,0.384615,0.8,0.571429,0.166667,0.555556,0.166667,0.0,0.333333,0.0,0.333333,0.428571,0.5,0.2,0.5,0.5,0.014444,-55.0
user_0039,Madrid,music_local_budget,40.0,13.0,0.325,3116.275,6105.538462,4.0,7.0,6.0,0.230769,0.175,56.230769,51.076923,51.0,47.5,0.125,0.4,0.0,0.555556,0.25,0.083333,0.166667,0.555556,0.333333,1.0,0.333333,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,83.0,29.0,0.349398,3264.542169,6142.896552,4.0,10.0,6.0,0.172414,0.156627,59.689655,52.655172,49.0,48.12037,0.096386,0.375,0.0,0.606061,0.3,0.173913,0.117647,0.642857,0.5,0.714286,0.5,0.0,0.666667,0.2,0.333333,0.0,0.285714,0.0,0.125,0.166667,0.0,-0.024398,-43.0
user_0040,Madrid,music_local_budget,54.0,21.0,0.388889,3234.888889,5745.380952,4.0,9.0,6.0,0.142857,0.240741,53.047619,47.571429,46.0,54.530303,0.111111,0.5,1.0,0.444444,0.125,0.416667,0.428571,0.3,0.5,0.5,0.6,0.0,0.333333,0.0,0.666667,0.0,0.75,0.0,0.0,0.5,0.5,101.0,48.0,0.475248,3675.237624,5887.458333,4.0,12.0,6.0,0.229167,0.237624,52.0,50.041667,46.0,51.632075,0.138614,0.5,1.0,0.543478,0.333333,0.5,0.333333,0.3,0.714286,0.4,0.666667,0.333333,0.5,0.0,0.5,0.666667,0.833333,0.307692,0.0,0.285714,0.5,-0.086359,-47.0
user_0041,Bilbao,sports_travel_premium,34.0,16.0,0.470588,3195.5,4833.0,3.0,6.0,6.0,0.1875,0.176471,71.875,73.65625,78.0,61.555556,0.147059,0.8,0.0,0.3,0.733333,0.0,0.4,0.0,0.0,0.0,0.6,0.6,0.857143,0.666667,0.0,0.0,0.0,0.0,0.0,0.5,1.0,69.0,29.0,0.42029,3325.724638,5668.413793,3.0,8.0,6.0,0.206897,0.15942,61.896552,72.603448,74.0,66.0,0.101449,0.714286,0.0,0.3125,0.588235,0.0,0.444444,0.0,0.2,0.0,0.571429,0.461538,0.785714,0.428571,0.0,0.0,0.0,0.0,0.4,0.333333,1.0,0.050298,-35.0
user_0042,Valencia,sports_travel_premium,41.0,13.0,0.317073,2554.780488,5326.538462,3.0,5.0,5.0,0.0,0.121951,50.846154,88.692308,91.0,52.642857,0.04878,0.0,0.0,0.166667,0.769231,0.083333,0.0,0.0,0.0,0.0,0.4,0.75,1.0,0.75,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,75.0,23.0,0.306667,2555.826667,5449.26087,3.0,7.0,6.0,0.130435,0.146667,59.217391,79.826087,87.0,51.788462,0.08,0.333333,0.0,0.173913,0.708333,0.105263,0.0,0.25,0.0,0.0,0.25,0.777778,0.666667,0.666667,0.166667,0.25,0.0,0.0,0.0,0.0,0.0,0.010407,-34.0
user_0043,Sevilla,sports_travel_premium,44.0,20.0,0.454545,3097.454545,5069.7,4.0,10.0,6.0,0.1,0.136364,36.4,66.15,74.0,56.125,0.0,0.0,0.0,0.222222,0.705882,0.2,0.5,0.0,1.0,0.0,0.333333,0.5,0.666667,0.857143,0.0,0.0,0.25,0.5,0.333333,0.333333,1.0,92.0,36.0,0.391304,2981.51087,5155.111111,4.0,12.0,6.0,0.138889,0.184783,46.055556,71.222222,77.0,52.910714,0.032609,0.666667,0.0,0.142857,0.685714,0.25,0.25,0.0,0.5,0.0,0.166667,0.454545,0.666667,0.866667,0.166667,0.333333,0.25,0.333333,0.25,0.25,0.25,0.063241,-48.0
user_0044,Malaga,sports_travel_premium,38.0,16.0,0.421053,3244.605263,5568.9375,4.0,8.0,6.0,0.25,0.184211,32.875,64.96875,60.0,60.363636,0.184211,0.285714,0.0,0.666667,0.416667,0.125,0.333333,0.5,0.666667,0.5,0.8,0.8,0.333333,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,71.0,34.0,0.478873,3518.140845,5712.470588,4.0,11.0,6.0,0.235294,0.197183,44.352941,62.176471,57.5,57.905405,0.169014,0.416667,0.0,0.545455,0.565217,0.333333,0.363636,0.571429,0.6,0.25,0.666667,0.875,0.5,0.285714,0.0,0.0,0.6,0.4,0.666667,0.285714,0.0,-0.057821,-33.0
user_0045,Malaga,sports_travel_premium,39.0,11.0,0.282051,2403.0,4783.363636,3.0,7.0,6.0,0.181818,0.205128,69.545455,64.909091,68.0,61.5,0.051282,0.0,0.0,0.181818,0.307692,0.5,0.0,0.0,0.2,0.0,1.0,0.0,0.4,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,73.0,24.0,0.328767,2724.013699,5382.541667,4.0,10.0,6.0,0.208333,0.219178,51.583333,68.166667,74.5,55.693878,0.068493,0.4,0.0,0.117647,0.565217,0.285714,0.25,0.0,0.2,0.0,0.5,0.428571,0.666667,0.571429,0.285714,0.428571,0.0,0.166667,0.666667,0.166667,0.0,-0.046716,-34.0
user_0046,Malaga,sports_travel_premium,48.0,23.0,0.479167,3362.854167,5343.0,4.0,10.0,6.0,0.173913,0.104167,67.26087,69.782609,72.0,54.4,0.104167,0.2,0.0,0.4,0.714286,0.25,0.222222,0.5,0.5,0.0,1.0,0.625,0.75,0.8,0.0,0.333333,0.0,1.0,0.25,0.0,0.333333,90.0,44.0,0.488889,3346.433333,5263.795455,4.0,13.0,6.0,0.159091,0.133333,63.454545,66.227273,70.5,56.326087,0.111111,0.2,0.0,0.315789,0.675676,0.421053,0.333333,0.166667,0.5,0.0,1.0,0.571429,0.666667,0.818182,0.666667,0.4,0.375,0.333333,0.333333,0.25,0.4,-0.009722,-42.0
user_0047,Madrid,sports_travel_premium,40.0,16.0,0.4,2986.35,5513.4375,4.0,11.0,6.0,0.1875,0.15,61.4375,70.5,72.5,51.916667,0.125,0.6,0.0,0.363636,0.7,0.25,0.285714,0.333333,1.0,0.333333,0.0,0.8,0.5,0.666667,0.333333,0.5,0.0,0.2,0.333333,1.0,0.0,78.0,34.0,0.435897,3313.333333,5804.205882,4.0,13.0,6.0,0.147059,0.141026,54.588235,67.029412,67.0,57.227273,0.128205,0.4,0.0,0.333333,0.576923,0.333333,0.461538,0.285714,0.5,0.25,0.5,0.8,0.25,0.625,0.6,0.333333,0.0,0.285714,0.25,0.75,0.4,-0.035897,-38.0
user_0048,Madrid,sports_travel_premium,50.0,18.0,0.36,2619.0,4572.944444,4.0,9.0,6.0,0.222222,0.12,55.777778,68.444444,72.0,50.90625,0.12,0.166667,0.0,0.25,0.6,0.384615,0.1,0.333333,0.5,0.2,0.0,0.666667,0.428571,1.0,0.8,0.25,0.0,0.0,0.0,0.0,0.333333,92.0,33.0,0.358696,2879.478261,5287.121212,4.0,11.0,6.0,0.212121,0.163043,50.151515,69.484848,72.0,51.338983,0.152174,0.357143,0.0,0.269231,0.68,0.28,0.125,0.5,0.166667,0.25,0.0,0.555556,0.6,1.0,0.444444,0.125,0.166667,0.5,0.0,0.0,0.25,0.001304,-42.0
user_0049,Sevilla,sports_travel_premium,36.0,15.0,0.416667,3071.305556,5537.466667,4.0,7.0,4.0,0.133333,0.222222,65.4,74.766667,86.0,56.761905,0.222222,0.625,2.0,0.111111,0.714286,0.166667,0.428571,0.0,0.0,0.0,1.0,0.75,0.75,0.5,0.0,0.0,1.0,0.0,0.666667,0.5,0.0,81.0,27.0,0.333333,2795.481481,5620.222222,4.0,7.0,5.0,0.185185,0.17284,64.148148,78.314815,83.0,55.314815,0.17284,0.428571,2.0,0.105263,0.65625,0.058824,0.230769,0.0,0.0,0.0,0.4,0.692308,0.6,0.666667,0.0,0.0,0.333333,0.0,0.5,0.142857,0.0,0.083333,-45.0
user_0050,Valencia,sports_travel_premium,32.0,7.0,0.21875,2317.6875,5633.0,3.0,6.0,4.0,0.142857,0.125,53.714286,69.571429,77.0,49.56,0.03125,0.0,0.0,0.0,0.5,0.142857,0.25,0.0,0.0,0.0,0.0,0.666667,0.333333,0.5,0.0,0.0,0.0,0.333333,0.0,0.333333,0.333333,65.0,20.0,0.307692,2913.769231,6188.45,3.0,7.0,6.0,0.25,0.169231,51.45,76.35,82.5,53.766667,0.046154,0.666667,0.0,0.0,0.541667,0.363636,0.2,0.0,0.0,0.0,0.0,0.6,0.555556,0.4,0.0,1.0,0.0,0.4,0.0,0.25,0.333333,-0.088942,-33.0
user_0051,Bilbao,sports_travel_premium,38.0,17.0,0.447368,3108.815789,5110.470588,4.0,11.0,6.0,0.176471,0.210526,69.411765,56.058824,52.0,60.0,0.131579,0.4,0.0,0.333333,0.444444,0.5,0.5,1.0,0.25,0.0,0.5,0.4,0.333333,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.666667,91.0,38.0,0.417582,3053.956044,5260.657895,4.0,13.0,6.0,0.184211,0.175824,62.421053,61.947368,55.5,54.877358,0.142857,0.384615,0.0,0.375,0.565217,0.423077,0.277778,0.333333,0.5,0.2,0.4,0.538462,0.4,0.8,0.285714,0.444444,0.428571,0.666667,0.0,0.285714,0.428571,0.029786,-53.0
user_0052,Sevilla,sports_travel_premium,35.0,15.0,0.428571,3466.771429,6306.6,4.0,9.0,5.0,0.0,0.114286,40.733333,70.466667,76.0,60.85,0.028571,0.0,0.0,0.2,0.666667,0.4,0.666667,0.0,0.5,0.2,0.0,0.6,0.75,0.666667,1.0,0.0,0.5,0.0,0.5,1.0,0.0,84.0,40.0,0.47619,3492.547619,5799.625,4.0,12.0,6.0,0.075,0.166667,54.375,71.625,74.0,56.738636,0.095238,0.375,0.0,0.269231,0.733333,0.411765,0.363636,0.285714,0.375,0.25,0.0,0.733333,0.75,0.714286,0.5,0.333333,0.25,1.0,0.333333,1.0,0.0,-0.047619,-49.0
user_0053,Valencia,sports_travel_premium,41.0,19.0,0.463415,3069.487805,5012.157895,4.0,7.0,6.0,0.210526,0.195122,54.526316,80.894737,88.0,45.318182,0.04878,0.0,0.0,0.444444,0.923077,0.153846,0.166667,0.0,0.0,0.75,0.25,0.875,1.0,1.0,0.0,0.666667,0.0,0.0,0.5,0.0,0.0,72.0,32.0,0.444444,3144.625,5299.9375,4.0,10.0,6.0,0.125,0.152778,56.4375,75.21875,79.5,48.0,0.055556,0.5,0.0,0.210526,0.909091,0.190476,0.4,0.0,0.0,0.428571,0.1,0.818182,1.0,1.0,0.0,0.6,0.2,0.0,0.666667,0.25,0.333333,0.01897,-31.0
user_0054,Madrid,sports_travel_premium,37.0,21.0,0.567568,3198.216216,4481.666667,4.0,8.0,6.0,0.285714,0.243243,41.952381,77.809524,87.0,56.6875,0.081081,0.666667,0.0,0.25,0.75,0.375,0.4,0.0,0.0,1.0,0.0,0.777778,0.4,1.0,0.333333,0.333333,0.5,0.0,0.0,0.0,0.666667,61.0,33.0,0.540984,2904.377049,4183.212121,4.0,11.0,6.0,0.272727,0.229508,44.333333,72.454545,81.0,58.5,0.114754,0.714286,0.0,0.428571,0.703704,0.416667,0.375,0.0,0.2,0.75,0.5,0.769231,0.428571,0.857143,0.5,0.25,0.5,0.5,0.0,0.0,0.75,0.026584,-24.0
user_0055,Sevilla,sports_travel_premium,50.0,22.0,0.44,3085.26,5064.681818,4.0,11.0,6.0,0.363636,0.2,49.045455,69.045455,73.0,58.303571,0.06,0.666667,0.0,0.428571,0.578947,0.3,0.285714,0.333333,1.0,0.428571,0.333333,0.5,0.571429,0.625,0.5,0.25,0.0,0.0,0.0,0.5,0.333333,94.0,40.0,0.425532,3034.851064,5171.9,4.0,14.0,6.0,0.225,0.159574,48.65,67.925,72.0,58.222222,0.106383,0.2,0.0,0.37931,0.588235,0.315789,0.25,0.333333,0.5,0.461538,0.166667,0.444444,0.615385,0.666667,0.5,0.2,0.2,0.4,0.333333,0.333333,0.166667,0.014468,-44.0
user_0056,Valencia,sports_travel_premium,56.0,22.0,0.392857,2911.482143,5119.727273,4.0,9.0,6.0,0.181818,0.142857,54.636364,74.590909,81.0,55.014706,0.107143,0.5,0.0,0.25,0.722222,0.25,0.166667,1.0,0.5,0.0,0.222222,0.625,0.8,0.8,0.0,0.333333,0.4,0.0,0.0,0.5,0.0,98.0,38.0,0.387755,2796.163265,4933.684211,4.0,12.0,6.0,0.157895,0.142857,56.973684,72.921053,78.5,59.858333,0.132653,0.538462,0.0,0.25,0.611111,0.333333,0.1,0.333333,0.4,0.2,0.2,0.461538,0.75,0.636364,0.25,0.166667,0.555556,0.2,0.0,0.166667,0.0,0.005102,-42.0
user_0057,Bilbao,sports_travel_premium,26.0,11.0,0.423077,3680.846154,6592.636364,3.0,6.0,6.0,0.090909,0.153846,74.363636,83.909091,93.0,55.6,0.115385,0.0,1.0,0.166667,0.666667,0.4,0.0,0.5,0.0,0.0,0.0,1.0,0.333333,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,59.0,27.0,0.457627,3609.254237,6032.925926,4.0,9.0,6.0,0.185185,0.169492,62.222222,82.037037,86.0,56.34375,0.101695,0.333333,1.0,0.214286,0.740741,0.272727,0.142857,0.5,0.333333,0.2,0.0,1.0,0.714286,0.5,0.4,0.5,0.0,0.0,0.0,0.5,0.0,-0.03455,-33.0
user_0058,Bilbao,sports_travel_premium,40.0,16.0,0.4,2968.65,5081.625,4.0,10.0,5.0,0.25,0.25,49.5,68.0,73.0,48.875,0.075,0.333333,0.0,0.214286,0.75,0.4,0.222222,0.333333,0.2,0.333333,0.0,0.75,0.333333,1.0,0.0,0.5,1.0,0.0,0.333333,0.25,0.0,76.0,35.0,0.460526,3057.802632,4855.971429,4.0,11.0,6.0,0.142857,0.184211,54.857143,75.428571,80.0,49.682927,0.078947,0.5,0.0,0.26087,0.846154,0.3125,0.181818,0.333333,0.25,0.5,0.0,0.846154,0.5,1.0,0.666667,0.333333,0.333333,0.0,0.333333,0.166667,0.0,-0.060526,-36.0
user_0059,Sevilla,sports_travel_premium,41.0,16.0,0.390244,3014.341463,5158.875,4.0,10.0,5.0,0.0,0.170732,61.5625,72.375,75.0,63.52,0.04878,0.5,0.0,0.3,0.529412,0.333333,0.2,0.0,1.0,0.25,0.333333,0.5,0.5,0.6,0.25,0.333333,1.0,0.0,0.0,0.0,0.2,98.0,38.0,0.387755,2935.816327,5007.105263,4.0,12.0,6.0,0.131579,0.204082,58.5,75.473684,78.0,56.35,0.081633,0.625,0.0,0.321429,0.638889,0.181818,0.166667,0.142857,0.4,0.333333,0.428571,0.666667,0.636364,0.6,0.166667,0.285714,0.2,0.0,0.333333,0.0,0.111111,0.002489,-57.0
user_0060,Sevilla,sports_travel_premium,36.0,19.0,0.527778,3683.222222,5713.736842,4.0,8.0,6.0,0.052632,0.083333,55.263158,68.894737,76.0,52.794118,0.055556,1.0,0.0,0.125,0.8,0.428571,0.5,0.0,0.0,0.333333,0.0,0.8,0.666667,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,65.0,34.0,0.523077,3577.076923,5494.176471,4.0,11.0,6.0,0.088235,0.107692,55.970588,69.941176,77.5,54.483871,0.076923,0.6,0.0,0.230769,0.740741,0.5,0.363636,0.4,0.0,0.2,0.0,0.777778,0.545455,1.0,1.0,0.5,0.0,0.25,0.666667,1.0,0.142857,0.004701,-29.0
user_0061,Barcelona,sports_travel_premium,58.0,25.0,0.431034,3407.982759,6137.2,4.0,11.0,6.0,0.16,0.189655,54.0,69.44,76.0,50.19697,0.086207,0.4,0.0,0.307692,0.7,0.25,0.307692,0.5,0.5,0.333333,0.0,0.714286,0.777778,0.5,0.166667,0.5,0.25,0.0,0.285714,0.0,0.666667,100.0,40.0,0.4,3055.11,5581.425,4.0,11.0,6.0,0.25,0.18,55.575,71.475,77.5,48.866667,0.09,0.444444,0.0,0.25,0.733333,0.304348,0.210526,0.4,0.333333,0.333333,0.0,0.692308,0.8,0.714286,0.3,0.666667,0.285714,0.0,0.222222,0.0,0.4,0.031034,-42.0
user_0062,Sevilla,sports_travel_premium,39.0,15.0,0.384615,2815.538462,4741.466667,3.0,7.0,6.0,0.266667,0.205128,59.6,77.266667,78.0,56.125,0.128205,0.4,1.0,0.333333,0.642857,0.166667,0.0,0.0,0.333333,0.5,0.333333,0.4,1.0,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,84.0,38.0,0.452381,3226.845238,5295.263158,4.0,12.0,6.0,0.184211,0.166667,51.894737,68.868421,75.0,57.641304,0.095238,0.375,1.0,0.40625,0.633333,0.307692,0.222222,0.5,0.333333,0.375,0.416667,0.555556,0.7,0.636364,0.333333,0.666667,0.25,0.0,0.2,0.0,0.5,-0.067766,-45.0
user_0063,Valencia,sports_travel_premium,48.0,17.0,0.354167,3003.083333,5504.411765,4.0,7.0,6.0,0.176471,0.145833,58.529412,72.0,76.0,56.177419,0.083333,0.0,0.0,0.2,0.611111,0.285714,0.125,0.0,0.0,0.0,0.6,0.5,0.8,0.555556,0.25,1.0,0.0,0.0,0.0,0.0,0.333333,80.0,28.0,0.35,2915.6625,5449.821429,4.0,13.0,6.0,0.178571,0.125,55.428571,65.035714,72.0,57.836538,0.0625,0.2,0.0,0.238095,0.518519,0.333333,0.235294,0.2,0.0,0.2,0.6,0.428571,0.714286,0.461538,0.25,0.5,0.5,0.285714,0.2,0.25,0.25,0.004167,-32.0
user_0064,Malaga,sports_travel_premium,35.0,18.0,0.514286,3680.371429,5951.5,4.0,10.0,6.0,0.333333,0.228571,50.055556,72.722222,76.0,42.117647,0.142857,0.6,0.0,0.4,0.9,0.333333,0.333333,0.2,0.666667,1.0,0.0,0.875,1.0,1.0,0.0,0.0,0.333333,0.5,0.333333,0.4,0.0,71.0,37.0,0.521127,3690.71831,5802.324324,4.0,13.0,6.0,0.189189,0.183099,54.486486,70.0,73.0,45.779412,0.112676,0.625,0.0,0.5,0.826087,0.375,0.214286,0.285714,0.6,0.666667,0.666667,0.727273,0.857143,1.0,0.5,0.5,0.285714,0.4,0.25,0.4,0.0,-0.006841,-36.0
user_0065,Sevilla,sports_travel_premium,45.0,22.0,0.488889,3301.311111,5532.136364,3.0,6.0,6.0,0.090909,0.133333,63.272727,81.772727,86.0,58.695652,0.111111,0.0,0.0,0.0,0.857143,0.181818,0.666667,0.0,0.0,0.0,0.0,0.875,0.714286,1.0,0.333333,0.166667,0.0,0.0,0.0,0.0,1.0,75.0,31.0,0.413333,3055.32,5544.419355,4.0,8.0,6.0,0.16129,0.16,63.387097,80.225806,86.0,60.761364,0.106667,0.25,0.0,0.1,0.727273,0.1875,0.333333,0.0,0.285714,0.0,0.0,0.818182,0.727273,0.636364,0.25,0.142857,0.0,0.25,0.0,0.0,0.666667,0.075556,-30.0
user_0066,Madrid,sports_travel_premium,39.0,21.0,0.538462,3412.74359,5202.52381,4.0,10.0,6.0,0.142857,0.153846,62.714286,68.190476,72.0,67.833333,0.051282,0.5,0.0,0.428571,0.55,0.571429,0.6,1.0,0.0,0.0,1.0,0.571429,0.166667,0.857143,0.0,0.5,1.0,0.5,0.0,0.666667,0.5,75.0,36.0,0.48,3083.106667,4946.805556,4.0,11.0,6.0,0.138889,0.213333,55.305556,64.638889,63.0,59.884615,0.066667,0.6,0.0,0.277778,0.566667,0.571429,0.461538,0.333333,0.0,0.0,0.8,0.666667,0.2,0.875,0.0,0.5,1.0,0.714286,0.666667,0.666667,0.285714,0.058462,-36.0
user_0067,Bilbao,sports_travel_premium,43.0,16.0,0.372093,2785.046512,5052.125,3.0,8.0,6.0,0.0625,0.116279,58.8125,75.125,76.5,58.037037,0.093023,0.5,0.0,0.6,0.5625,0.0,0.25,0.5,1.0,0.6,0.5,0.6,0.166667,1.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,97.0,35.0,0.360825,2762.731959,5104.485714,4.0,12.0,6.0,0.2,0.185567,55.657143,70.471429,76.0,58.983871,0.14433,0.357143,0.0,0.444444,0.5,0.083333,0.333333,0.6,0.285714,0.5,0.4,0.384615,0.222222,0.833333,0.2,0.125,0.0,0.0,0.333333,0.333333,0.333333,0.011268,-54.0
user_0068,Madrid,sports_travel_premium,37.0,9.0,0.243243,2274.621622,4872.555556,3.0,6.0,5.0,0.111111,0.243243,68.222222,77.555556,80.0,56.0,0.081081,0.666667,0.0,0.428571,0.384615,0.1,0.0,0.0,0.0,0.666667,1.0,0.5,0.25,0.428571,0.0,0.2,0.0,0.0,0.0,0.0,0.0,77.0,22.0,0.285714,2621.246753,5650.136364,4.0,8.0,6.0,0.181818,0.246753,57.272727,75.545455,80.5,53.990909,0.142857,0.454545,0.0,0.352941,0.5,0.142857,0.066667,0.0,0.0,0.5,0.5,0.6,0.285714,0.583333,0.25,0.222222,0.0,0.0,0.0,0.0,0.2,-0.042471,-40.0
user_0069,Madrid,sports_travel_premium,53.0,24.0,0.45283,3267.113208,5526.625,4.0,10.0,5.0,0.041667,0.188679,57.166667,70.375,72.5,60.103448,0.132075,0.285714,0.0,0.272727,0.590909,0.545455,0.222222,0.333333,0.4,0.0,0.0,0.666667,0.75,0.444444,0.5,0.5,1.0,0.0,0.25,0.25,0.0,104.0,49.0,0.471154,3278.971154,5293.979592,4.0,13.0,6.0,0.081633,0.144231,61.428571,74.816327,77.0,57.527273,0.144231,0.533333,0.0,0.25,0.714286,0.4,0.230769,0.333333,0.272727,0.333333,0.0,0.761905,0.875,0.538462,0.4,0.5,0.5,0.2,0.166667,0.25,0.333333,-0.018324,-51.0
user_0070,Valencia,sports_travel_premium,47.0,25.0,0.531915,3411.510638,5013.92,4.0,10.0,6.0,0.16,0.212766,58.8,70.78,81.0,51.068182,0.085106,1.0,0.0,0.222222,0.8,0.333333,0.444444,0.0,1.0,0.0,0.333333,0.857143,0.666667,0.857143,0.5,0.333333,0.0,1.0,0.333333,0.75,0.0,97.0,46.0,0.474227,3380.082474,5386.5,4.0,13.0,6.0,0.173913,0.185567,56.391304,70.945652,77.5,52.166667,0.123711,0.666667,0.0,0.28,0.742857,0.428571,0.25,0.333333,0.2,0.222222,0.4,0.818182,0.714286,0.705882,0.5,0.6,0.142857,0.666667,0.25,0.5,0.0,0.057688,-50.0
user_0071,Malaga,sports_travel_premium,44.0,15.0,0.340909,3219.659091,6452.4,4.0,7.0,6.0,0.066667,0.068182,48.666667,66.2,69.0,52.965517,0.227273,0.2,0.0,0.307692,0.5,0.222222,0.3,0.0,1.0,0.4,0.0,0.0,0.0,0.75,0.333333,0.0,0.0,0.5,0.0,0.4,1.0,77.0,25.0,0.324675,3012.12987,6145.36,4.0,12.0,6.0,0.08,0.103896,49.08,69.28,74.0,50.384615,0.194805,0.266667,0.0,0.347826,0.578947,0.157895,0.1875,0.166667,0.4,0.5,0.25,0.25,0.5,0.692308,0.2,0.0,0.166667,0.25,0.0,0.285714,0.333333,0.016234,-33.0
user_0072,Bilbao,sports_travel_premium,24.0,13.0,0.541667,2994.291667,4617.307692,4.0,7.0,4.0,0.0,0.0,52.307692,73.538462,85.0,56.090909,0.083333,0.5,0.0,0.2,0.727273,1.0,0.2,0.0,0.0,0.5,0.0,0.714286,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,61.0,20.0,0.327869,2529.672131,4873.7,4.0,8.0,6.0,0.15,0.131148,57.6,73.95,77.5,53.256098,0.098361,0.5,0.0,0.142857,0.545455,0.416667,0.076923,0.0,0.0,0.333333,0.0,0.6,0.75,0.0,1.0,0.5,0.2,0.5,0.0,0.0,0.25,0.213798,-37.0
